date,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,T2400
20180716,4696.979075,4542.79265,4400.64263,4291.74945,4172.5482,4099.152625,3964.1163,3908.4083,3793.1847,3773.20449,3685.86244,3660.806475,3566.83181,3556.022995,3517.38165,3468.879115,3447.156415,3388.92854,3333.0997,3347.52887,3311.183485,3293.29261,3308.77438,3295.63607,3337.16608,3449.273015,3523.13371,3540.594615,3597.52479,3689.35825,3780.639,3915.23025,4097.2246,4374.395175,4634.61167,4886.851965,5102.5488,5292.773285,5380.59575,5529.39387,5674.48015,5710.48515,5840.8679,5973.87227,6039.62728,6201.85422,6298.747665,6343.32442,6375.60295,6364.66465,6443.2971,6448.30778,6427.68328,6486.770715,6454.08435,6425.710035,6445.9495,6425.034585,6395.874525,6481.89218,6482.39625,6425.62615,6447.8096,6440.41195,6442.3053,6447.69218,6495.991035,6423.73907,6404.93762,6389.66295,6333.95875,6328.7062,6208.080235,6167.2746,6153.27293,6089.044475,6038.58285,6017.41305,5958.874525,5946.721175,5989.04225,6043.41075,6138.92375,6135.16213,6118.384085,6118.434625,6114.28911,6027.9666,5899.6463,5782.225065,5582.958385,5414.98955,5246.05542,5080.47745,4878.32467,4698.826635,4484.6099
20180717,4484.6099,4296.51883,4177.5775,4029.53995,3922.384415,3867.04739,3786.10055,3740.53057,3658.748965,3557.26645,3516.1837,3501.39315,3394.727625,3369.600125,3335.42701,3319.472995,3245.98375,3237.172975,3173.703475,3188.903475,3143.751115,3160.28425,3202.26817,3198.012455,3216.35439,3348.125375,3409.255215,3455.85395,3525.035325,3587.49355,3661.05186,3810.762455,3968.06925,4170.7223,4369.30555,4647.7857,4774.3504,4897.12802,5011.924025,5136.65475,5237.547125,5354.68982,5478.15125,5561.93042,5677.75708,5825.71065,5845.914965,5969.89557,5900.90277,5969.621875,6058.8492,6102.82755,6140.196465,6127.58493,6155.42107,6155.497165,6236.21135,6245.8225,6307.32968,6409.90175,6422.26125,6431.688765,6422.00418,6437.97995,6474.38357,6532.75765,6526.784335,6556.70525,6531.456435,6585.27802,6533.4141,6496.245635,6414.5938,6394.75666,6433.794725,6346.931,6293.7576,6279.40633,6246.80803,6186.48075,6202.60605,6274.948075,6374.665585,6366.788185,6367.4871,6334.71115,6327.01767,6286.3077,6245.45865,6120.6638,6001.46065,5816.3237,5702.55455,5623.07185,5405.57695,5283.0184,5155.572743
20180718,5100.896085,4943.581025,4808.116535,4657.836985,4558.726715,4500.66908,4402.786115,4264.7343,4180.3781,4144.40825,4087.88895,4021.36615,3976.619725,3917.933,3838.81605,3771.02785,3735.73953,3681.58934,3645.439465,3613.739675,3616.85387,3572.865545,3555.978915,3604.70565,3641.94052,3699.559065,3813.23046,3810.18286,3915.779825,4035.27339,4090.80735,4219.80348,4405.0683,4712.84702,4965.0667,5253.02025,5499.589425,5655.72107,5863.717775,5988.60012,6112.9004,6269.96675,6363.07036,6576.78502,6666.9613,6791.81258,6846.8609,6896.4566,6898.4592,6911.040335,6933.99623,6985.9105,6981.29255,7002.5374,6937.38925,6992.8569,6953.9943,6957.12968,6965.94872,6960.225065,6991.795465,6987.82798,7034.1629,7044.42252,6994.10045,7050.2065,7058.45915,7034.314425,7067.1659,7070.981765,6994.105485,6926.79865,6807.70855,6739.883965,6746.729285,6713.8419,6649.8822,6618.27057,6586.2816,6526.20037,6550.83045,6598.7475,6650.53485,6724.4078,6731.669885,6785.7227,6692.481484,6554.600044,6389.066453,6210.718502,6009.069687,5890.385181,5755.524541,5647.933119,5451.697703,5323.44175,5189.16347
20180719,4532.428972,4403.752688,4254.61878,4234.82987,4102.497268,4057.485702,3974.757595,3888.373533,3799.296301,3767.481039,3714.197104,3689.542795,3667.772533,3611.008377,3598.956268,3578.257436,3557.527857,3540.750741,3540.773244,3533.717075,3592.815341,3622.680881,3684.892015,4154.71195,4121.86285,4187.8584,4237.581685,4244.5221,4310.29725,4400.766035,4435.08165,4603.927715,4800.39313,5022.31655,5269.512725,5590.92537,5836.97765,6060.6542,6175.77558,6336.3765,6526.806185,6671.591125,6773.93928,6881.135,7019.320385,7187.17123,7293.58928,7318.1274,6551.179138,6457.511112,6388.453904,6296.941817,6218.231648,6234.983013,6181.981828,6171.444613,6169.64204,6171.859937,6170.089056,6130.327576,6134.759706,6179.810583,6158.043515,6154.48441,6197.588387,6233.881361,6250.058163,6282.740453,6534.703849,6480.719059,6415.482243,6599.165218,7287.6628,7236.72152,7223.4504,6583.443916,6516.830791,6430.181389,6361.585689,6364.228116,6383.202905,6338.311675,6212.21418,6116.211331,6086.268425,5993.753858,5905.528314,5747.833069,5571.168361,5411.866206,5245.888865,5085.235137,4907.886569,4819.294309,4722.427893,4552.05779,4456.555793
20180720,4241.575457,4114.034329,3996.881062,3923.152446,3861.862554,3808.326689,3750.242358,3686.880702,3646.910177,3610.676581,3588.959779,3553.041565,3552.815848,3524.115909,3521.523877,3492.36544,3473.274859,3482.806132,3484.684205,3478.711411,3489.757204,3538.685728,3595.507729,3697.425897,3793.843003,3953.337686,4144.076357,4475.04245,4548.48315,4645.707385,4712.369265,4834.095425,5004.04425,5282.64505,5578.746465,5927.557965,6084.29913,6257.03117,6525.363515,6687.6865,6887.11525,6598.814492,6642.971657,6661.268803,6647.083717,6744.711303,6822.385907,6753.459165,6449.815098,6336.049468,6237.058641,6158.590971,6074.829831,6078.788249,6050.299557,6031.345564,6027.418414,6059.472831,6031.69935,6016.134865,6038.541687,6042.652437,6035.966488,6056.099283,6074.964122,6108.330804,6196.607273,6219.976404,6396.501299,6412.286842,6308.56367,6373.800126,6763.145738,7256.2539,7247.40845,6539.63442,6489.017452,6419.110793,6360.211554,6409.130548,6399.885672,6380.167357,6212.255526,6153.638526,6061.672711,5971.404927,5884.551432,5728.769131,5541.541268,5366.3679,5182.641083,5028.25433,4875.268401,4732.693982,4616.806942,4489.209987,4333.339536
20180721,5194.65458,5054.035793,4900.828445,4755.697163,4712.960901,4607.383733,4516.840962,4454.293585,4427.589991,4383.49153,4274.721366,4249.729992,4216.347734,4189.058927,4171.759505,4131.978109,4075.586494,4054.391659,4008.612929,3952.243445,3947.551304,3941.044725,3925.432856,4129.61295,4114.9079,4134.50545,4159.048035,4155.507385,4164.78518,4186.09995,4247.04625,4338.01065,4429.75538,4574.693935,4695.941865,4908.51738,5063.83402,5268.52425,5410.990335,5555.63135,5730.2537,5820.424565,5947.298775,5993.252175,6120.51883,6317.4126,6386.977585,6528.075765,6515.881185,6556.4364,6660.80815,6703.3691,6702.935615,6784.90323,6839.0367,6826.692115,6875.95712,6886.47438,6897.8892,6923.3131,6937.47152,6929.1442,6960.59433,6983.25563,6961.93117,7000.7153,6965.547535,7005.7712,7035.02265,7041.704,7049.502835,6989.257635,6917.2198,6843.7487,6763.881725,6649.34165,6594.476015,6581.24698,6512.95965,6508.640665,6526.314465,6581.80083,6677.3125,6803.257515,6817.893975,6854.477335,6663.211423,6573.052613,6393.594143,6192.800897,6022.154229,5884.767562,5728.10347,5634.76961,5448.614701,5320.660296,5189.081559
20180722,5199.171714,5057.346715,4902.673092,4757.201256,4706.515708,4608.592986,4510.724187,4441.34225,4443.313238,4384.187189,4288.221572,4254.19432,4212.669509,4167.493822,4151.164369,4121.426836,4062.024391,4074.419579,4035.90272,3988.749384,3985.972916,4010.352066,4004.162166,4053.680903,4074.056932,4123.447753,4319.173575,4367.01548,4379.5247,4457.043275,4543.533175,4612.37255,4670.855025,4864.646,5076.78005,5290.34727,5453.91333,5671.135865,5871.089965,6052.773285,6243.71863,6384.02565,6496.60255,6670.779825,6776.0061,6902.4568,6935.071915,7060.22748,7094.57492,7132.471465,7155.0732,7190.97275,7213.939,6872.0283,7062.21355,7110.16955,7081.26333,7167.54575,7182.6289,7193.5349,7255.460365,7049.568839,7193.856475,7116.53911,7132.372665,7140.25662,7139.90683,7187.49727,7223.554615,7202.3357,7187.96163,7140.04515,7095.37805,7109.09795,6976.42988,6888.8623,6842.591125,6808.4429,6727.33285,6746.713515,6796.63858,6787.46975,6909.2379,6885.708299,6868.152302,6784.557128,6732.025956,6572.185596,6352.430841,6144.871226,5987.766683,5856.791445,5721.648121,5621.179931,5423.420035,5303.670836,5173.162065
20180723,4593.406254,4493.631166,4325.826983,4331.030868,4172.46325,4145.213757,4063.702342,3944.253611,3859.733283,3806.962428,3753.02832,3722.010452,3691.280817,3633.696242,3605.242433,3587.769008,3567.582019,3542.184146,3547.17589,3541.957669,3602.074782,3623.322997,3692.298799,3991.913382,4024.986955,4140.835001,4405.60695,4422.1588,4467.36113,4598.2356,4599.951015,4746.3254,4914.093025,5204.48095,5443.90945,5688.747535,5930.9735,6152.1183,6238.920465,6376.77145,6547.3183,6662.395885,6806.40705,6938.70538,7056.092985,7302.20464,7281.96242,7375.48878,6554.796952,6469.393041,6382.381119,6317.520674,6247.825826,6249.930072,6199.344482,6208.816069,6225.003897,6202.356261,6211.760502,6199.770633,6188.164659,6262.382636,6210.211044,6226.8927,6233.009917,6273.799904,6282.842843,6305.125343,6614.44192,6519.802913,6461.120294,6623.981657,6972.470303,7253.05335,7230.1023,6603.578604,6539.926293,6424.594344,6387.218991,6382.698408,6387.206006,6344.978642,6218.048845,6138.105163,6094.203049,6020.223476,5935.071521,5773.938206,5591.251221,5445.302072,5283.460129,5141.932623,5028.205261,4925.147156,4801.093249,4637.058417,4521.420493
20180724,5195.270321,5057.193695,4902.673092,4757.93617,4705.191911,4608.175178,4504.858783,4441.187138,4441.086182,4385.077676,4289.155518,4255.662494,4211.584777,4161.258313,4152.275978,4121.674853,4061.416247,4074.364288,4036.218147,3986.132405,3993.987045,4014.481663,3995.229942,4071.473204,4094.441044,4161.668419,4382.75375,4423.7358,4445.948035,4572.98593,4615.88375,4666.69165,4849.36962,5080.24698,5305.671625,5569.0672,5769.100435,5964.1703,6070.861,6200.67318,6403.4484,6494.80952,6578.1306,6671.64214,6833.02795,6945.20737,6973.96482,7072.0926,7076.58572,7090.455815,7222.49147,7261.1141,7142.937019,7103.01703,7103.362176,7122.148861,7094.050507,7113.760356,7130.384409,7129.627663,7203.691019,7069.824333,7143.768267,7113.532384,7108.030317,7148.44517,7116.064157,7202.167169,7206.294004,7178.31681,7238.586854,7284.976675,7186.999565,7133.4702,7080.1961,6991.624275,6950.7073,6947.8136,6880.10178,6829.8578,6902.7019,6989.281765,6848.555603,6876.955913,6874.412645,6782.77818,6737.734693,6571.699026,6341.314316,6139.870247,5986.824565,5846.797999,5713.368662,5609.163572,5414.799287,5295.431116,5158.870126
20180725,5196.839145,5057.321333,4903.853817,4756.812665,4709.403052,4608.719118,4504.83548,4443.277538,4443.340694,4384.5974,4279.723822,4255.461043,4212.834112,4168.140598,4151.182894,4121.60087,4062.862236,4068.846633,4031.346383,3979.558449,3994.793525,3989.149744,3976.176923,4063.35593,4114.266573,4178.723875,4337.782278,4480.174065,4526.888225,4643.31215,4692.71291,4820.25782,5003.233425,5273.86838,5485.74536,5731.7984,5946.326925,6131.33477,6306.3356,6483.104285,6612.376675,6750.8102,6854.310325,6976.967485,7103.2469,7279.21635,7152.84531,7280.377988,7029.009394,7071.633465,7149.484968,7152.333782,7119.384718,7116.629,7090.077642,7105.181963,7070.06008,7064.784897,7078.146362,7083.834003,7071.478686,7061.435546,7056.201185,7052.186141,7043.010104,7054.211969,7051.283178,7058.061419,7057.316784,7087.622528,7059.526135,7024.179198,7034.644265,6907.5108,6838.385285,6712.50905,6643.3158,6587.409915,6513.200475,6496.449315,6517.16188,6554.33025,6652.45708,6742.158835,6822.7366,6768.951015,6705.700007,6569.971229,6333.309723,6141.087208,5986.824565,5846.797999,5703.712742,5611.054123,5417.902684,5295.641833,5158.53058
20180726,4661.84395,4574.026283,4433.025643,4387.387062,4313.8812,4213.582259,4131.311352,4079.275633,3987.923796,3940.573486,3885.879582,3828.111502,3765.226646,3691.992351,3641.079498,3590.304755,3566.556728,3538.900756,3543.031933,3535.47492,3616.321239,3627.283341,3702.370465,3911.772434,3918.704938,4078.309223,4197.641836,4540.2609,4599.09193,4641.3086,4710.556,4893.678,5071.5294,5353.10617,5528.003165,5804.056065,6021.55885,6210.182965,6385.07293,6534.06675,6726.52972,6867.31535,6973.911525,7125.2945,6708.034378,6862.063947,6847.047058,6688.954159,6393.971391,6287.159898,6249.322557,6170.059799,6071.663321,6112.015189,6041.988345,6058.28013,5980.105628,5944.91713,6527.66565,6072.803085,5776.166535,5626.262235,5570.89595,5509.68935,5470.55828,5460.0509,5495.35005,5412.49105,5417.7075,5468.6351,5463.65178,5373.75993,5380.971,5378.4839,5436.505815,5433.624275,5502.035865,5521.420425,5536.62375,5561.395,5622.23262,5703.2699,5837.3168,5866.858,5889.340415,5976.898115,6006.12363,5973.6931,5908.8309,5825.9928,5746.69345,5648.027875,5530.55515,5449.795175,5303.920965,5198.587435,5019.609335
20180727,5019.609335,4858.171465,4783.941125,4673.189175,4603.28105,4519.454285,4423.6541,4340.7704,4295.6777,4211.81018,4156.77155,4076.71068,4052.67815,3984.030485,3957.641575,3879.331935,3825.821,3766.84595,3782.50898,3718.7636,3705.792965,3722.71161,3683.262765,3677.59839,3682.99325,3764.75785,3861.7652,3940.0642,3953.596665,4087.99535,4161.73758,4289.2595,4442.9828,4676.51142,4850.51912,5120.9503,5285.44945,5498.449235,5659.4331,5756.432185,5925.97897,6017.082925,6142.4986,6236.531975,6322.83235,6498.5681,6556.32715,6657.700225,6639.321335,6748.13785,6774.65425,6864.927715,6843.8171,6936.8316,6953.50125,6940.18282,6836.207885,6908.09334,6895.028085,6896.8328,6860.67827,6754.05635,6631.85215,6374.42305,6217.73195,6139.76355,6118.01482,6115.992365,6126.2973,6174.181765,6119.3281,6044.540585,5966.3781,5871.71022,5893.0419,5869.248865,5866.1683,5858.9217,5822.8958,5901.520175,5979.03837,6045.800475,6152.186985,6236.8849,6255.0888,6340.972125,6341.2101,6343.85927,6254.30505,6122.55525,6062.989965,5914.45585,5858.18355,5733.58345,5436.535985,5308.02697,5242.168685
20180728,5242.168685,5099.68303,4951.5995,4753.798383,4748.9531,4642.30325,4538.516035,4508.3808,4403.811735,4316.56573,4251.327425,4205.38495,4127.1078,4076.09603,4043.2038,3985.13448,3930.8948,3896.6416,3838.3154,3812.331475,3757.58915,3785.857825,3787.72676,3750.96138,3747.5163,3781.98382,3860.435675,3834.382115,3884.21598,3973.3389,3988.56265,4080.34405,4166.37947,4411.24007,4534.438635,4770.22968,4887.3339,5093.48067,5263.176225,5417.8481,5588.64385,5684.35635,5843.28185,5916.9458,6039.37078,6176.3813,6248.736815,6353.1554,6341.454535,6434.9352,6462.460785,6495.31283,6523.61295,6565.526,6607.9188,6638.5126,6617.6031,6644.9118,6686.15662,6646.09512,6712.63692,6685.375435,6675.28045,6560.0274,6533.83305,6548.242365,6569.95205,6622.005115,6641.22922,6613.912065,6589.845715,6542.09292,6445.53473,6390.663015,6303.80575,6175.13262,6102.85795,6084.623365,6042.6194,6050.91955,6038.905565,6124.3498,6194.288515,6279.61647,6314.750225,6354.94197,6359.420175,6323.447,6243.131435,6199.591415,6103.5486,5996.294265,5853.0716,5645.51501,5478.940108,5331.989466,5194.196324
20180729,5167.182663,5020.665216,4893.676927,4744.48178,4708.307773,4600.356425,4519.514716,4483.059033,4447.495965,4387.0677,4306.140335,4259.46788,4218.2071,4149.91825,4110.0971,4037.1428,3979.22852,3952.496375,3862.9869,3848.267505,3799.025205,3783.81941,3808.145965,3735.259685,3769.34882,3772.51194,3840.199915,3865.372825,3885.16997,3965.347785,4043.2874,4111.6171,4161.109915,4344.0175,4456.93355,4625.60225,4781.308675,4936.9904,5031.846665,5173.07015,5381.142,5485.1765,5640.354535,5731.7642,5888.118525,6052.913885,6198.870175,6247.21672,6318.93545,6371.8381,6430.5861,6421.973115,6429.7767,6487.67825,6471.3981,6497.294435,6493.072825,6435.11817,6328.1419,6280.45095,6271.11055,6186.60995,6248.498365,6284.3716,6263.3557,6286.83742,6308.551,6344.75645,6399.636525,6424.92695,6402.05285,6351.53185,6351.976925,6315.26788,6225.1524,6151.218935,6073.635,6069.79035,6020.733585,6039.61113,6086.8381,6210.903825,6258.1497,6398.85762,6441.9462,6454.114465,6491.68725,6483.80415,6409.382385,6293.9495,6026.648105,5900.358482,5746.618706,5636.348029,5450.247095,5296.856812,5151.195936
20180730,5173.763084,5032.023317,4906.75173,4763.202871,4710.667661,4608.95258,4514.518547,4453.011079,4484.762565,4427.7562,4273.296666,4292.999935,4236.228125,4142.361,4078.79745,4023.743525,4026.16365,3975.9894,3900.7589,3873.358715,3873.71031,3822.370885,3849.6546,3830.129535,3846.86255,3939.03915,4017.184915,4034.405565,4089.8184,4185.897125,4308.70125,4383.4311,4585.8856,4800.75033,5051.903825,5234.105275,5483.40855,5686.918975,5820.31465,5905.36834,6086.68705,6199.68613,6365.171665,6463.273985,6583.90755,6781.081,6831.6438,6864.28105,6752.65662,6744.78663,6806.37703,6758.27435,6688.855,6670.66478,6627.6275,6573.0443,6523.2776,6546.476885,6506.0028,6511.986565,6553.32895,6546.71163,6576.416325,6585.13286,6587.172415,6587.71097,6661.5748,6716.87335,6716.915625,6716.44433,6683.4324,6610.99585,6540.9533,6427.184625,6398.01478,6250.597865,6000.22945,5773.57541,5610.3447,5486.263015,5552.87103,5654.13115,5669.80273,5664.66855,5695.99727,5675.9992,5650.99045,5580.1708,5575.3296,5428.53237,5340.363725,5301.146585,5172.08975,5122.495,4985.03589,4910.627425,4732.483425
20180731,4732.483425,4593.506025,4524.71453,4436.68791,4336.9343,4285.896215,4191.406935,4171.82392,4093.11205,4011.618485,3999.9902,3912.7042,3811.320675,3780.26128,3727.99323,3705.59774,3647.114505,3651.526115,3588.512235,3541.5468,3528.050625,3562.12494,3528.47233,3554.361635,3577.368545,3665.07245,3754.54611,3790.36871,3807.352335,3922.371875,3927.89698,4008.696665,4187.25515,4420.09825,4598.38038,4792.307015,5018.48862,5152.108875,5307.40205,5418.47605,5557.232385,5666.3472,5750.82728,5891.85155,5991.2453,6173.23015,6218.740375,6338.5349,6262.67512,6278.778665,6294.53185,6323.59007,6282.64412,6251.80712,6190.81788,6056.96668,5932.66925,5925.8302,5855.90165,5899.9579,5901.223775,5879.934085,5876.86834,5821.963185,5873.737235,5964.423,5959.140335,6030.41,6007.857,6008.4707,5964.7384,5851.538015,5791.644885,5755.1741,5718.940625,5632.518935,5664.474275,5642.74825,5620.775225,5663.58555,5752.1816,5767.40155,5872.828085,5849.953415,5898.05733,5908.11213,5911.612025,5850.5218,5806.30443,5727.7647,5585.7017,5496.9641,5356.73365,5269.02015,5121.567325,4989.610615,4806.249025
20180801,4806.249025,4703.866575,4547.4619,4468.325,4359.16962,4274.66655,4222.697085,4118.538515,4113.6634,3989.3863,3948.99325,3848.89175,3825.31788,3792.13286,3710.736385,3720.99952,3633.277565,3590.5383,3559.200555,3494.61015,3520.9413,3514.40739,3557.928315,3500.34967,3571.31163,3645.41505,3721.03106,3769.70317,3827.60681,3942.769515,3998.550475,4108.81916,4297.318065,4522.969,4755.125725,5047.278085,5189.304035,5367.412315,5525.38791,5660.2102,5807.01693,5936.47628,6036.63858,6160.60161,6292.42095,6475.7586,6547.1283,6662.70435,6642.41482,6653.885785,6748.257265,6711.321835,6702.933715,6592.5079,6336.9788,6249.310615,6183.450725,6223.10135,6192.65613,6251.484785,6282.42562,6328.819725,6268.96355,6324.182965,6334.29885,6371.20008,6409.81378,6439.72415,6490.982635,6510.9751,6423.14855,6377.685825,6258.73395,6239.62223,6211.9892,6158.35277,6089.01987,6058.913515,5973.45161,5903.479075,5937.76885,5990.624,6036.7408,5981.773325,6020.16805,5947.1216,5952.03025,5895.63255,5808.912275,5696.597575,5574.837025,5483.1739,5351.03745,5298.4312,5146.66585,5020.66925,4827.928029
20180802,4885.8519,4745.137235,4607.71565,4503.34865,4420.71955,4335.5017,4283.490625,4194.692985,4152.01965,4084.76915,4006.9727,3949.29915,3904.82965,3871.95585,3805.81666,3733.17035,3701.27999,3662.679495,3596.293685,3602.293125,3586.99005,3561.035575,3589.65613,3557.56399,3593.991265,3699.735765,3767.438655,3813.881875,3846.393915,4006.17508,4075.231435,4191.64985,4350.19345,4594.50248,4834.4531,5081.3448,5274.9396,5450.90145,5585.40948,5751.2924,5931.21955,6023.495425,6124.37165,6227.5464,6367.17227,6525.95584,6580.01863,6669.71535,6613.636565,6623.39677,6739.59355,6758.960535,6734.82132,6774.777465,6788.68575,6824.40385,6778.01763,6781.80205,6753.8521,6827.84855,6802.45277,6795.4431,6785.059125,6748.318065,6754.49715,6770.420385,6788.8349,6778.3469,6828.85935,6833.64545,6754.076965,6707.42655,6588.164215,6521.679985,6428.3156,6376.824935,6319.016865,6308.225435,6258.41722,6226.87798,6274.11445,6358.17748,6387.5454,6412.05977,6464.4688,6490.93713,6509.092485,6441.5586,6378.71933,6233.47972,6026.794356,5906.329538,5747.528073,5652.272331,5454.313532,5322.604753,5188.617783
20180803,5202.236918,5058.271667,4914.94771,4758.052461,4726.852351,4620.938632,4523.114678,4462.65167,4490.205115,4411.116,4344.72202,4291.3476,4244.36915,4169.626,4105.623075,4039.25712,3999.718975,3976.63502,3889.56695,3855.4857,3846.893235,3823.20261,3850.7281,3786.39524,3786.369685,3909.703625,3970.0595,3986.99515,4028.03762,4170.10898,4239.1698,4341.848365,4548.1763,4781.0859,5010.030485,5194.8774,5438.57615,5649.40205,5795.43605,5946.160865,6116.534625,6222.20645,6378.05927,6492.76075,6591.784,6816.249525,6896.00915,6942.964135,6944.076015,6921.6696,7025.68187,7061.43113,7072.038925,7071.37915,7065.903825,7025.10275,6990.702585,7029.48738,7004.02339,7001.7793,6990.61072,7017.56545,7015.364965,6956.483585,6939.968975,6937.69325,6953.49365,6933.03084,6973.09367,6939.98275,6914.93125,6787.6892,6682.69938,6635.11312,6588.57661,6466.37925,6400.82868,6387.858425,6302.28613,6293.4802,6381.83305,6427.9755,6552.815665,6610.40495,6635.898865,6657.98475,6694.344765,6556.05169,6360.83476,6172.287261,6005.263171,5881.418526,5726.45121,5630.463569,5443.515056,5313.16533,5181.811613
20180804,5201.746291,5059.188209,4929.392348,4756.118935,4732.213135,4632.869543,4540.193498,4487.141914,4433.57125,4375.671095,4272.263572,4243.51698,4216.746198,4203.82284,4176.489252,4151.7223,4097.6217,4060.6705,3977.61865,3967.0974,3900.25635,3907.91525,3894.8613,3858.21904,3844.266865,3925.54098,3940.24185,3959.510035,3965.0796,4037.44205,4111.580525,4176.149935,4307.417325,4470.01505,4628.86455,4870.86185,4993.23325,5151.24485,5352.48373,5485.54795,5695.67028,5792.7238,5909.112765,6068.0965,6211.39412,6357.33502,6431.0155,6540.421585,6539.70975,6597.026385,6634.05368,6642.64605,6665.88837,6713.60041,6751.900515,6732.0458,6746.27053,6759.21618,6729.26002,6772.71283,6793.95255,6745.061275,6783.334875,6738.69048,6712.9945,6725.15355,6732.9274,6696.28115,6724.804615,6719.13245,6710.61912,6640.3423,6606.2772,6531.0809,6429.26465,6335.82075,6279.02215,6243.618025,6154.45112,6161.910615,6186.69317,6266.48975,6338.02855,6396.660365,6443.5232,6431.887315,6451.55355,6451.20585,6425.694265,6193.715469,6043.320802,5916.102937,5758.365909,5647.169869,5463.975566,5338.552413,5195.724945
20180805,5203.016615,5060.715058,4930.623218,4753.533399,4731.695821,4631.754224,4541.558568,4486.640168,4433.531769,4367.931803,4276.829172,4244.405108,4205.80271,4197.113816,4209.8186,4187.03855,4113.310285,4082.465875,4034.7184,3968.12815,3949.960825,3943.18495,3918.275,3861.682075,3871.2538,3894.24247,3909.78903,3926.90955,3981.20205,4020.19575,4032.0527,4133.668975,4236.5858,4395.90137,4490.09425,4658.59632,4846.1419,5052.51895,5179.78855,5343.692525,5498.91217,5624.467115,5751.8206,5858.75488,6017.747165,6134.8967,6274.26113,6333.8989,6345.71025,6348.394,6466.728375,6420.79673,6397.240625,6446.673115,6465.01885,6504.996465,6555.5187,6605.3994,6523.75488,6536.4655,6582.1016,6573.79727,6573.2856,6543.999,6569.60112,6535.9525,6545.2264,6546.767775,6588.60853,6589.667115,6572.92365,6563.135325,6483.74715,6451.6134,6386.62295,6306.47392,6256.256065,6239.24945,6193.27078,6177.57925,6244.40662,6346.12065,6433.24705,6511.04673,6565.12339,6537.95472,6552.26685,6562.47555,6330.640779,6200.064715,6053.620863,5920.88125,5764.947526,5638.192953,5456.170772,5295.959774,5168.895112
20180806,5196.715655,5056.954092,4902.628945,4757.201256,4705.732186,4608.175178,4513.205869,4443.148109,4440.596632,4385.524605,4289.914491,4256.433883,4211.584777,4163.467408,4146.649617,4122.150014,4062.901936,4113.24673,4061.5103,4045.49235,3976.551135,3970.93825,3989.6238,3984.32964,3945.97795,4028.81358,4123.666615,4105.18978,4154.21035,4286.744185,4357.21262,4478.170135,4697.979615,4920.396085,5163.212,5400.21515,5603.96792,5827.855275,5999.282965,6158.2173,6303.230525,6410.83845,6545.303825,6677.94805,6803.73812,6990.17695,7039.26915,7151.24698,7147.653415,7217.48212,7315.70395,7158.714522,7126.821157,7109.797979,7093.192095,7111.223927,7084.067787,7108.410813,7111.097728,7106.382965,7165.922099,7046.208551,7129.042993,7105.381081,7091.589747,7131.565699,7104.205371,7240.06685,7252.69938,7239.17195,7172.1105,7046.948285,6939.3928,6808.122085,6809.087,6702.55495,6691.16407,6664.70885,6617.92705,6658.146915,6751.1351,6833.0327,6929.4159,6979.484415,6856.874703,6779.857001,6746.446629,6577.676157,6341.683372,6148.628249,5986.824565,5865.714106,5721.129703,5618.985114,5417.628709,5304.421196,5173.821421
20180807,5196.715655,5057.08173,4904.229159,4757.93617,4709.535213,4608.136152,4506.547509,4445.230366,4444.902396,4385.838024,4290.488917,4254.1857,4212.21715,4166.8279,4150.138682,4120.158497,4062.030954,4077.163047,4030.932102,3985.106467,3994.4073,3992.721215,3978.841557,4065.117258,4176.51065,4264.58135,4303.747285,4327.32885,4371.504325,4503.635075,4546.75662,4676.64917,4863.057885,5082.81255,5341.524815,5600.71075,5806.47467,6026.971665,6145.212275,6364.64603,6522.86283,6617.44445,6769.98158,6934.5554,7068.608,7208.26655,7249.19673,7230.439351,7077.92069,7099.404495,7179.488384,7165.221958,7124.640955,7148.783741,7095.048614,7121.692069,7090.734062,7091.62674,7114.200439,7112.193464,7154.77392,7071.503268,7126.262149,7084.428316,7075.002785,7105.849396,7087.564191,7172.783728,7140.131268,7147.838965,7108.583504,7100.086856,7283.0344,7180.96735,7102.68545,6983.429575,6839.5896,6753.13485,6625.31045,6612.684665,6604.66163,6630.254535,6676.8128,6693.310785,6692.1648,6720.704985,6713.6386,6576.9855,6333.825004,6138.473875,5986.824565,5846.884145,5721.129703,5609.163572,5416.032951,5295.431116,5161.590463
